,path,mch_estimate,vol_estimate,hct_estimate
0,/hpc/projects/group.bioengineering/LFM_scope/SingleShotAutofocus/unsorted/perseverance_and_zenith_20240910/train/2024-09-10-152146-local_zstack/388_000.png,1.4714384652327261,468.5068636363635,0.6029993573522915
1,/hpc/projects/group.bioengineering/LFM_scope/SingleShotAutofocus/unsorted/perseverance_and_zenith_20240910/train/2024-09-10-152146-local_zstack/388_001.png,9.231975003914698,517.45339110262,0.6110500261075632
2,/hpc/projects/group.bioengineering/LFM_scope/SingleShotAutofocus/unsorted/perseverance_and_zenith_20240910/train/2024-09-10-152146-local_zstack/388_002.png,1.0461195583890013,731.6804722222222,0.6009446419247298
3,/hpc/projects/group.bioengineering/LFM_scope/SingleShotAutofocus/unsorted/perseverance_and_zenith_20240910/train/2024-09-10-152146-local_zstack/388_003.png,-5.203991731429658,714.036173381024,0.7079580371129052
4,/hpc/projects/group.bioengineering/LFM_scope/SingleShotAutofocus/unsorted/perseverance_and_zenith_20240910/train/2024-09-10-152146-local_zstack/388_004.png,-18.252420423072724,1220.202579896907,0.7051878740410491
5,/hpc/projects/group.bioengineering/LFM_scope/SingleShotAutofocus/unsorted/perseverance_and_zenith_20240910/train/2024-09-10-152146-local_zstack/388_005.png,-0.7067338546221467,538.701063494318,0.6610434992167731
6,/hpc/projects/group.bioengineering/LFM_scope/SingleShotAutofocus/unsorted/perseverance_and_zenith_20240910/train/2024-09-10-152146-local_zstack/388_006.png,-15.465490949175203,1012.6357067307691,0.7353358336345744
7,/hpc/projects/group.bioengineering/LFM_scope/SingleShotAutofocus/unsorted/perseverance_and_zenith_20240910/train/2024-09-10-152146-local_zstack/388_007.png,-2.277091803250156,654.839710980663,0.722939761818693
8,/hpc/projects/group.bioengineering/LFM_scope/SingleShotAutofocus/unsorted/perseverance_and_zenith_20240910/train/2024-09-10-152146-local_zstack/388_008.png,7.8289320904722794,688.0683008720929,0.6964594127806563
9,/hpc/projects/group.bioengineering/LFM_scope/SingleShotAutofocus/unsorted/perseverance_and_zenith_20240910/train/2024-09-10-152146-local_zstack/388_009.png,7.002964847287797,676.9206803571428,0.686856097120135
10,/hpc/projects/group.bioengineering/LFM_scope/SingleShotAutofocus/unsorted/perseverance_and_zenith_20240910/train/2024-09-10-152146-local_zstack/388_010.png,-4.129617779322049,779.4033028371709,0.7129335361690163
11,/hpc/projects/group.bioengineering/LFM_scope/SingleShotAutofocus/unsorted/perseverance_and_zenith_20240910/train/2024-09-10-152146-local_zstack/388_011.png,3.6666937951846097,427.91206272563164,0.6793941037072739
12,/hpc/projects/group.bioengineering/LFM_scope/SingleShotAutofocus/unsorted/perseverance_and_zenith_20240910/train/2024-09-10-152146-local_zstack/388_012.png,3.2794328719430963,419.9271642287234,0.6037838394184039
