,mch_pg,vol_fl,hct,cell_count,bkg,dir
0,36.00546937401704,242.84910995133194,0.22456897417359523,488.0,219.7274459939077,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/00000.png
1,35.41751415521139,244.3715159149484,0.23408066232879463,485.0,220.49630281029314,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/00001.png
2,36.46392977100159,252.6895674307036,0.23526554404145078,469.0,220.59632836633108,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/00002.png
3,36.046161179133115,249.4867363815789,0.23493543398803068,475.0,221.2380138267067,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/00003.png
4,36.20275596934376,247.44465070459285,0.2313155199421617,479.0,221.19534429431874,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/00004.png
5,35.28366951773972,238.4538348214286,0.2300465417520183,497.0,222.23952553211225,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/00005.png
6,35.96216389708459,245.9147250389004,0.2411020906133269,482.0,222.614763102136,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/00006.png
7,36.43604878357696,254.3035533798283,0.26033759087440256,466.0,224.1298912309799,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/00007.png
8,36.06876491685788,257.11045953091104,0.26295336787564766,461.0,223.86310001145605,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/00008.png
9,35.17555326240556,252.1949816489362,0.26579005502671005,470.0,223.78067681671357,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/00009.png
10,36.47944735859389,249.0073014705882,0.2473076575491023,476.0,216.58677568504447,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/02221.png
11,36.691996985446586,247.454900769833,0.24132676627706148,479.0,203.5485941352085,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/02222.png
12,36.521096661842726,248.49244752358487,0.23820390006828132,477.0,203.38414884760087,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/02223.png
13,35.92700465851553,243.35846611909648,0.23312171145117885,487.0,214.90617512612462,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/02224.png
14,36.419359459309185,244.3890015463917,0.2330953528537575,485.0,227.3375298856269,/hpc/archives/group.bioengineering/remoscope/rwanda_1/disk6/2024-11-14-180707/2024-11-14-180903_/sub_sample_imgs/02225.png
